gen,best_fitness,avg_fitness,min_fitness,best_energy,avg_energy,min_energy,best_distance,avg_distance,min_distance,member,amplitude,period,duty_cycle,arm_angle_deg,arm_length,member_fitness,member_distance,member_energy
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,39,0.9255,283,0.8077,115.08,1.1553,21.431689,12.406141,1.079340
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,40,0.9542,265,0.7956,108.31,1.1788,22.764084,13.514077,1.398011
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,41,0.9336,295,0.7554,100.18,1.1624,22.060929,12.219267,0.876418
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,42,0.9637,227,0.7766,112.04,1.1303,26.001232,14.432236,1.229126
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,43,0.8731,243,0.7625,117.23,1.1862,26.740270,14.918053,1.333511
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,44,0.8962,243,0.7629,108.29,1.1497,26.682712,14.296245,1.052328
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,45,0.9336,279,0.7570,92.28,0.9727,2.597023,2.599237,0.376493
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,46,1.6676,298,0.5808,116.64,0.6436,0.050259,0.206584,0.753852
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,47,1.9156,461,0.2478,137.19,0.4801,0.027099,0.142842,0.984483
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,48,0.3415,240,0.4895,108.07,1.1950,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,49,1.8068,115,0.0512,105.85,1.1244,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,50,0.8904,442,0.3217,132.43,0.6711,0.009527,0.059828,0.287392
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,1,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,2,0.9837,244,0.6869,115.59,1.1862,27.456574,14.918495,1.207044
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,3,0.8923,274,0.7713,113.43,1.1262,13.208018,8.399559,0.710804
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,4,0.9856,323,0.8183,114.93,1.1273,14.181798,9.099299,0.875055
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,5,1.1061,249,0.7760,116.95,1.0597,16.672238,10.246772,0.935811
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,6,0.8796,242,0.7682,109.10,1.1486,26.309630,14.132137,1.038936
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,7,0.8996,272,0.7921,113.07,1.1391,18.872628,11.076181,0.908641
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,8,0.6760,249,0.7698,116.05,1.1350,7.212407,5.686448,0.774579
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,9,0.8751,360,0.7917,92.40,1.3018,4.522681,9.476285,29.702747
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,10,0.9345,258,0.7270,113.71,1.1850,27.058012,14.650824,1.150283
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,11,0.9977,233,0.7868,110.93,1.1337,25.194813,14.335726,1.332548
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,12,0.9639,226,0.7372,105.86,1.1223,26.846536,14.345851,1.048487
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,13,1.2346,228,0.6869,115.59,1.2163,10.044435,14.911724,22.399330
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,14,0.9420,244,0.7154,116.21,1.1862,27.982532,15.096910,1.201785
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,15,0.9383,269,0.7312,119.84,1.0849,5.349998,4.432719,0.554165
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,16,0.9909,334,0.7175,106.57,1.2212,20.517168,11.989194,1.047212
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,17,0.9068,278,0.7626,103.42,1.1575,21.344700,12.006321,0.900712
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,18,0.9637,245,0.8049,114.46,1.2230,0.000000,0.000000,0.000000
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,19,1.2311,244,0.7062,115.59,1.1862,24.961387,15.230581,1.907866
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,20,0.8999,250,0.7734,114.28,1.1837,0.000000,0.000000,0.000000
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,21,0.9083,262,0.6673,116.57,1.1786,11.423759,7.637640,0.718583
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,22,0.7767,238,0.7842,121.44,1.2820,0.000000,0.000000,0.000000
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,23,0.9145,233,0.8299,118.84,1.0923,20.722051,12.184032,1.107464
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,24,0.9939,281,0.7138,107.05,1.1728,21.013018,12.048810,0.980778
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,25,0.9707,227,0.7149,116.99,1.2385,0.000000,0.000000,0.000000
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,26,0.9064,199,0.7784,106.10,1.0420,21.929903,12.060944,0.828115
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,27,0.9637,227,0.8471,104.83,1.1303,10.161204,14.300223,18.679069
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,28,1.0919,236,0.7520,115.66,1.1025,21.334629,12.446546,1.119793
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,29,0.9950,322,0.8073,105.88,1.2659,6.406226,11.549468,26.285088
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,30,0.7509,225,0.7874,107.47,1.1355,25.711013,13.529328,0.875176
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,31,0.7507,349,0.7590,89.01,1.1789,6.122312,4.603836,0.376361
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,32,0.8359,244,0.6614,115.59,1.1862,13.366385,8.654763,0.818817
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,33,0.6899,247,0.7824,109.52,1.1372,13.027753,8.250496,0.670884
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,34,0.8997,229,0.7385,114.21,1.1752,26.959241,14.712309,1.195116
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,35,0.9336,308,0.7396,102.56,1.1624,12.401615,8.058989,0.713639
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,36,0.9245,258,0.7936,112.15,1.1325,23.037868,12.941978,1.042368
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,37,1.0349,250,0.6869,118.42,1.1124,11.513095,7.737335,0.755802
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,38,1.1193,218,0.7770,118.19,1.1152,0.000000,0.000000,0.000000
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,39,0.9761,238,0.7208,114.25,1.1651,26.056015,14.345041,1.177627
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,40,0.9837,244,0.6869,115.59,1.1862,27.456574,14.918495,1.207044
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,41,0.9994,233,0.6767,110.66,1.1350,16.460629,10.055826,0.878392
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,42,0.9154,377,0.7705,104.48,1.2244,17.829350,10.634196,0.893041
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,43,0.8464,233,0.7787,114.05,1.1583,25.144625,13.871767,1.112433
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,44,0.9902,364,0.7725,103.07,1.2033,17.961329,10.823838,0.965488
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,45,0.8242,260,0.8594,107.02,1.2254,0.000000,0.000000,0.000000
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,46,1.9340,335,0.1657,114.72,0.8262,2.409568,3.563481,3.210274
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,47,0.7714,365,0.2403,50.38,0.4493,0.000000,0.044553,1.887897
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,48,1.2184,302,0.9192,72.16,1.3196,3.041939,6.600987,20.932727
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,49,1.7431,390,0.3064,20.15,1.0446,0.579635,1.506199,4.792194
11,29.089931,14.577904,0.000000,29.702747,3.310500,0.000000,15.511737,9.252832,0.000000,50,0.6428,267,0.5257,142.17,0.8424,0.000000,0.013757,3.394507
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,1,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,2,0.9420,244,0.7154,116.21,1.1862,27.982532,15.096910,1.201785
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,3,1.0020,226,0.7951,106.81,1.2233,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,4,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,5,0.8684,220,0.8380,109.65,1.1283,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,6,0.8581,238,0.7046,109.84,1.0655,5.355942,4.343673,0.476439
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,7,0.9992,247,0.7721,120.13,1.1654,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,8,0.9420,244,0.8525,113.75,1.1862,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,9,1.1401,288,0.7743,113.70,1.1051,17.677226,10.798273,1.014700
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,10,1.1260,260,0.6937,115.59,1.1681,22.566767,13.176294,1.253140
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,11,1.0337,245,0.7443,111.90,1.1312,24.553336,13.658186,1.114695
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,12,0.7929,237,0.7154,126.09,1.1862,8.108850,6.633691,1.225546
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,13,0.9642,244,0.7002,115.88,1.1862,27.777297,15.027086,1.203661
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,14,0.9298,230,0.8012,114.82,1.0992,21.678795,12.410007,1.033505
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,15,0.8697,221,0.7039,114.41,1.1792,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,16,0.7509,225,0.7874,99.25,1.1563,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,17,1.0176,230,0.7632,111.14,1.1625,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,18,0.7822,201,0.7675,118.17,1.0491,9.216088,6.503894,0.639610
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,19,0.8990,264,0.8553,112.79,1.1590,10.518020,14.453752,17.845605
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,20,0.9638,226,0.7564,106.48,1.1662,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,21,0.9542,243,0.7435,104.84,1.1567,27.309077,14.665641,1.116351
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,22,0.9946,356,0.7783,113.41,1.2212,22.040649,12.839972,1.182607
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,23,1.0713,180,0.8045,117.55,1.0120,24.161408,14.056841,1.395398
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,24,0.9937,227,0.7124,109.70,1.1466,27.077774,14.685592,1.162896
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,25,0.9300,235,0.6906,126.50,1.1862,13.247515,9.650235,1.595009
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,26,1.0919,236,0.7520,115.66,1.1025,21.334629,12.446546,1.119793
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,27,1.0024,204,0.7208,107.24,1.1727,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,28,0.9233,262,0.7405,109.40,1.1709,21.892105,12.431447,1.004290
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,29,1.0716,232,0.7387,117.52,1.0599,11.998134,8.048046,0.815276
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,30,0.8925,222,0.7154,112.37,1.1862,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,31,0.7743,229,0.7069,103.05,1.2284,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,32,1.0172,264,0.8089,124.60,1.1620,7.225067,10.332947,12.939925
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,33,0.9700,200,0.7220,107.96,1.3006,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,34,0.7509,225,0.7874,113.51,1.2421,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,35,0.9641,245,0.7570,112.32,1.2511,7.114631,15.002475,51.373821
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,36,0.8191,220,0.7028,110.54,1.1053,11.500374,7.411904,0.569449
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,37,0.9278,243,0.7306,112.10,1.1660,26.831347,14.461176,1.101599
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,38,1.0197,249,0.7359,118.52,1.2241,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,39,0.8030,242,0.7305,109.10,1.1486,16.558182,9.707720,0.683405
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,40,0.9304,246,0.7314,93.76,1.2955,5.950547,13.908299,59.548085
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,41,0.9392,249,0.6532,123.79,1.1823,11.040198,8.496417,1.545660
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,42,0.9313,224,0.7376,111.88,1.1159,23.397746,12.852347,0.939435
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,43,0.9519,244,0.6970,115.59,1.1491,17.444885,10.397709,0.849962
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,44,1.0537,274,0.7692,107.45,1.0763,11.903261,7.906303,0.752807
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,45,0.9456,252,0.6890,111.37,1.0749,6.194869,4.879619,0.547585
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,46,1.7665,362,0.4673,18.82,1.0854,0.100815,0.520652,7.433625
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,47,1.5285,268,0.1910,64.98,1.0187,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,48,1.2565,79,0.1532,17.44,0.6731,2.736370,4.461949,5.975029
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,49,1.8116,337,0.0759,29.65,1.4151,0.000000,0.000000,0.000000
12,29.089931,11.013486,0.000000,59.548085,3.661626,0.000000,15.511737,7.245781,0.000000,50,1.7823,102,0.8283,124.31,1.0410,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,1,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,2,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,3,1.0251,253,0.7312,109.75,1.0936,14.914727,9.249560,0.785186
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,4,1.0125,250,0.7209,115.62,1.1255,18.216886,10.789504,0.893944
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,5,1.0747,254,0.7781,108.14,1.1594,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,6,0.9331,237,0.7525,115.18,1.1225,19.259062,11.210134,0.900339
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,7,1.0813,232,0.7376,113.67,1.1104,21.577326,12.528987,1.113669
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,8,1.0089,244,0.7233,104.84,1.2032,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,9,0.9963,235,0.7218,115.29,1.1552,24.854632,13.874400,1.164856
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,10,0.9980,190,0.8161,111.42,1.1162,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,11,1.0736,237,0.7214,111.54,1.1809,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,12,1.0861,256,0.7695,116.21,1.1552,26.462677,15.132094,1.499179
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,13,0.9313,224,0.7376,111.88,1.1159,23.397746,12.852347,0.939435
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,14,1.0375,240,0.7194,110.05,1.2118,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,15,1.0355,170,0.8339,110.87,1.0120,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,16,0.7514,220,0.6884,108.48,1.0938,6.740515,5.002499,0.435496
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,17,0.9937,223,0.7100,116.46,1.1023,17.649333,10.503446,0.862523
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,18,1.0508,257,0.6705,115.88,1.1862,26.891854,14.767274,1.232610
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,19,0.9937,190,0.7455,107.71,1.1814,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,20,0.9278,246,0.7306,120.99,1.1244,12.715547,8.315606,0.784720
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,21,0.9478,233,0.7139,113.83,1.1239,16.002729,9.753479,0.816252
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,22,1.0056,241,0.7166,103.57,1.0860,12.722220,8.186630,0.707574
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,23,0.9794,232,0.7170,112.81,1.1206,17.662630,10.553760,0.885733
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,24,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,25,1.0713,180,0.8045,117.55,1.0120,24.161408,14.056841,1.395398
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,26,0.9720,330,0.7862,115.05,1.2736,5.194502,11.495893,42.296918
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,27,0.9782,208,0.7835,111.43,1.0889,26.340814,14.477233,1.190755
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,28,1.1094,219,0.7388,118.62,1.0998,25.991539,14.476283,1.252408
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,29,0.9245,170,0.7456,98.87,0.9660,10.021652,6.875980,0.638609
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,30,0.9718,227,0.7124,109.70,1.1451,26.572794,14.385548,1.109441
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,31,1.1388,288,0.7559,113.70,1.0740,10.704926,7.433016,0.797553
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,32,0.9613,217,0.7592,117.08,1.1365,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,33,0.9743,240,0.7209,125.87,1.0737,6.455124,5.163708,0.668741
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,34,1.1260,260,0.6937,115.59,1.1681,22.566767,13.176294,1.253140
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,35,0.9661,185,0.7397,114.29,1.0688,20.826329,12.095018,1.039885
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,36,1.0600,240,0.7819,111.09,1.0531,16.797716,10.209815,0.887594
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,37,1.1261,220,0.7631,121.71,1.0839,25.119495,14.202097,1.278433
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,38,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,39,0.9428,240,0.7268,113.50,1.1862,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,40,0.9705,232,0.7435,123.33,1.0863,10.714532,7.363082,0.747760
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,41,0.9425,223,0.7567,115.23,1.1364,29.507920,15.649803,1.205808
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,42,1.0337,245,0.7443,111.90,1.1312,24.553336,13.658186,1.114695
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,43,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,44,0.9458,268,0.7646,108.59,1.1206,15.537623,9.527090,0.796711
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,45,1.0576,244,0.6047,124.41,1.1491,7.841239,6.016877,0.778325
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,46,0.9786,329,0.7990,95.24,0.9886,2.885119,2.821436,0.412982
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,47,1.9986,399,0.1048,83.84,1.1004,6.098230,12.298447,36.874983
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,48,0.7545,72,0.9282,125.30,0.7230,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,49,1.9888,99,0.0523,70.41,1.1326,0.000000,0.000000,0.000000
13,29.507920,14.659526,0.000000,42.296918,2.325307,0.000000,15.649803,8.876387,0.000000,50,1.6673,342,0.7203,124.75,1.1010,10.567694,8.158320,1.452175
14,29.737754,17.176740,0.000000,19.583856,1.683644,0.000000,15.690403,9.976536,0.000000,1,0.9425,223,0.7567,115.23,1.1364,29.507920,15.649803,1.205808
